order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Date,product_id,quantity,customer_id,customer_name,address,area,pincode,customer_segment,product_name,category,brand,price,Total_Sale,margin_percentage,feedback_id,rating,feedback_text,feedback_category,sentiment,delivery_partner_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,stock_received,damaged_stock,Img,Emoji,Star
5315026716,44034910,01/09/25 6:13,01/09/25 6:25,01/09/25 6:33,Slightly Delayed,1808.66,UPI,58103,1465567003,01/09/25,206985,1,44034910,Anirudh Singh,"H.No. 41
Sandhu Chowk
Ujjain-470750",Vadodara,621238,Premium,accusantium minus,Personal Care,Divan PLC,615.25,615.25,35,1569233,3,Nemo a eveniet suscipit. Iste soluta ullam.,Product Quality,Neutral,58103,8,0.81,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/hvmm7GSw/personal-care.png,https://i.postimg.cc/d02zccny/confused.png,___
603357647,41074714,21/02/25 22:53,21/02/25 23:13,21/02/25 23:11,On Time,1792.77,Card,7928,1349815026,21/02/25,589574,2,41074714,Dakshesh Yogi,"78/380, Nair Nagar, Patna 478169",Alwar,277601,Premium,deleniti autem,Grocery & Staples,"Krishnamurthy, Dani and Shere",243.76,487.52,15,9749437,4,Assumenda fugit id sunt corporis sequi. Occaecati quas aliquid numquam assumenda.,Delivery,Positive,7928,-2,4.08,On Time,,0,0,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
683002247,56917118,14/12/25 12:36,14/12/25 12:46,14/12/25 12:43,On Time,953.8,Cash,13741,9060125332,14/12/25,952157,3,56917118,Kashvi Setty,"718, Balay Ganj
Kollam-081187",Rewa,857083,New,aspernatur facere,Pharmacy,"Sahota, Pai and Minhas",953.8,2861.4,20,485782,5,Laudantium optio numquam porro laborum. Fugiat illo vel veritatis id iste. Est ex cumque vel.,App Experience,Positive,13741,-3,3.05,On Time,,1,1,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
8099895125,40409882,17/03/25 0:53,17/03/25 1:05,17/03/25 1:02,On Time,4408.92,Wallet,36622,4288550836,17/03/25,367746,2,40409882,Udant Din,"H.No. 23
Kalla Road, Kalyan-Dombivli 221958",Ludhiana,105248,New,ut cum,Dairy & Breakfast,Iyengar Group,139.75,279.5,20,7059275,4,"Nam labore temporibus saepe iste amet.
Quidem a unde incidunt blanditiis.",App Experience,Positive,36622,-3,4.46,On Time,,0,1,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
776719735,31331443,23/02/25 20:03,23/02/25 20:19,23/02/25 20:22,On Time,2438.04,Wallet,17840,5724392213,23/02/25,985029,2,31331443,Aadhya Kala,"32, Dua Nagar
Ongole-361761",Kurnool,788948,Regular,reprehenderit non,Household Care,Chadha Inc,272.33,544.66,25,7253840,5,"Earum vel et quod nesciunt. Quasi illo vel tempore eveniet.
Minima excepturi odio odit.",Product Quality,Positive,17840,3,4.44,On Time,Traffic,2,1,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
4886922103,86131831,17/12/25 7:56,17/12/25 8:07,17/12/25 8:04,On Time,702.21,Card,9358,488017331,17/12/25,277760,3,86131831,Ranbir Shah,"H.No. 159, Toor Street, Shivpuri 538572",Erode,914000,Premium,maiores eveniet,Cold Drinks & Juices,Jha LLC,92.96,278.88,30,2092494,5,Corrupti consequatur laborum quis possimus. Ad minima aliquid distinctio officiis enim quas.,Delivery,Positive,9358,-3,2.12,On Time,,0,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
786379984,6045667,25/09/25 17:29,25/09/25 17:45,25/09/25 18:10,Significantly Delayed,2506.3,Cash,55512,7028232085,25/09/25,330890,3,6045667,Manthan Khatri,"51/034
Kale Path, Thrissur 921487",Anantapur,150071,Premium,error sapiente,Baby Care,Jhaveri-Biswas,984.22,2952.66,30,7765109,2,Incidunt debitis eum ratione blanditiis. Perspiciatis est est veritatis dolore.,Product Quality,Negative,55512,25,3.61,Significantly Delayed,Traffic,1,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/zGbrMQ9C/sad.png,__
1577083208,35204447,27/11/25 10:08,27/11/25 10:24,27/11/25 10:24,On Time,2690.16,UPI,38857,799793882,27/11/25,636691,2,35204447,Turvi Date,"606
Saraf Chowk
Morena-921326",Jorhat,591258,New,totam reprehenderit,Pet Care,Pandey-Narula,543.71,1087.42,35,1284679,5,Modi eos voluptate. Quas suscipit similique similique quo quidem reprehenderit.,App Experience,Positive,38857,0,4.09,On Time,,0,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3427745588,89673482,25/11/25 11:38,25/11/25 11:58,25/11/25 12:01,On Time,4081.69,UPI,74323,5461157465,25/11/25,952157,1,89673482,Mekhala Contractor,"99/869, Natarajan Street
Coimbatore-919609",Kurnool,100052,Regular,aspernatur facere,Pharmacy,"Sahota, Pai and Minhas",953.8,953.8,20,4850400,4,Magni facere tenetur laborum. Nulla ex veniam quibusdam eaque est officiis iure.,Product Quality,Positive,74323,3,4.17,On Time,Traffic,1,1,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
3397729366,99279746,22/06/25 5:42,22/06/25 5:59,22/06/25 6:11,Slightly Delayed,852.87,UPI,93315,3746533078,22/06/25,85285,3,99279746,Oni Maharaj,"H.No. 34
Kala Road
Dibrugarh 871231",Nizamabad,398889,Inactive,ipsam enim,Cold Drinks & Juices,Magar Ltd,669.58,2008.74,30,6663277,4,Laudantium exercitationem laborum optio ex amet. Accusantium voluptate repudiandae ipsa libero.,Customer Service,Neutral,93315,12,1.41,Slightly Delayed,Traffic,2,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
7750889177,45651072,13/12/25 16:21,13/12/25 16:32,13/12/25 16:28,On Time,3226.83,Wallet,89506,976320795,13/12/25,836973,2,45651072,Pushti Thakur,"H.No. 13, Lala Circle, Shimoga 674390",Sambalpur,262302,Premium,earum eaque,Baby Care,Anne-Uppal,734.63,1469.26,30,7563322,4,Incidunt unde magni sint. Repellat deserunt in debitis repellat.,Delivery,Positive,89506,-4,3,On Time,,1,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
4624463641,35712111,09/04/25 18:02,09/04/25 18:14,09/04/25 18:09,On Time,288.98,Wallet,68403,5591686895,09/04/25,357493,2,35712111,Yatin Char,"H.No. 590, Korpal Street, Karaikudi 687299",Parbhani,591678,Premium,provident sapiente,Baby Care,"Aggarwal, Dewan and Bhardwaj",288.98,577.96,30,7521657,5,Praesentium ipsam ut accusantium unde nobis enim.,Product Quality,Positive,68403,-5,1.68,On Time,,2,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7705999056,59096098,19/01/25 3:01,19/01/25 3:12,19/01/25 3:20,Slightly Delayed,2460.59,Wallet,74105,3629307648,19/01/25,251927,2,59096098,Manan Aggarwal,"H.No. 737
Shanker Chowk
Bettiah 415475",Jamalpur,591715,New,ea aliquam,Instant & Frozen Food,Shenoy LLC,369.95,739.9,40,846469,3,Tempore magnam qui quaerat officia. Sapiente deleniti eius repudiandae repellendus facere soluta.,Delivery,Neutral,74105,8,3.49,Slightly Delayed,Traffic,2,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/d02zccny/confused.png,___
9727313028,27597277,12/10/25 3:33,12/10/25 3:48,12/10/25 3:49,On Time,461.63,Cash,10148,8269077605,12/10/25,201550,2,27597277,Omya Varty,"H.No. 50, Barad Road, Mehsana-472002",Rajpur Sonarpur,56859,Premium,dolore ea,Fruits & Vegetables,Nazareth-Magar,29.85,59.7,25,4611148,4,Iure totam quod suscipit.,Product Quality,Positive,10148,1,1,On Time,Traffic,1,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
8770472112,4860516,23/04/25 10:07,23/04/25 10:18,23/04/25 10:24,Slightly Delayed,5310.51,UPI,58135,5805961251,23/04/25,330274,3,4860516,Eshana Arora,"H.No. 79, Narang Ganj
Udupi 462643",Kozhikode,691677,Regular,fugiat magnam,Fruits & Vegetables,Oommen-Wali,705.02,2115.06,25,4416269,3,Voluptate explicabo aspernatur velit. Eius quo temporibus voluptates ipsum.,App Experience,Neutral,58135,6,4.26,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/d02zccny/confused.png,___
8182007451,91897254,02/02/25 15:40,02/02/25 16:00,02/02/25 16:11,Slightly Delayed,2380.92,UPI,23292,9138110024,02/02/25,557260,2,91897254,Garima Issac,"65/344, Dave Path
Bahraich-921223",Ramgarh,760845,Inactive,voluptatum reprehenderit,Pharmacy,"Narang, Dugar and Biswas",350.39,700.78,20,4631430,4,Excepturi hic ea accusamus pariatur.,App Experience,Neutral,23292,11,0.72,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
3346302146,91712798,08/11/25 3:07,08/11/25 3:17,08/11/25 3:16,On Time,3235.35,UPI,26274,5227451044,08/11/25,913328,3,91712798,Anvi Sandhu,"56/162
Deol Street, Mango 259117",Delhi,836474,New,quasi corrupti,Fruits & Vegetables,Dua Inc,443.17,1329.51,25,5392218,4,Blanditiis corporis rerum praesentium quae eaque nihil. Laboriosam temporibus quod vero.,Delivery,Positive,26274,-1,1.13,On Time,,0,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
3778493281,93044535,01/10/25 20:20,01/10/25 20:37,01/10/25 20:36,On Time,3189.62,UPI,86057,1175082278,01/10/25,884945,3,93044535,Reva Goswami,"31/921
Jaggi Chowk, Sambalpur 419031",Sirsa,844556,Inactive,itaque fugit,Pet Care,Borah Inc,531.3,1593.9,35,1909267,5,"Dolores fugiat adipisci hic. Incidunt eaque aut sapiente quo.
Quidem ratione eos et a.",Product Quality,Positive,86057,-1,1.21,On Time,,1,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3861492223,29437485,01/06/25 4:18,01/06/25 4:31,01/06/25 4:36,On Time,1545.66,UPI,47749,2544834258,01/06/25,126727,2,29437485,Zehaan Issac,"143
Kala Circle, Machilipatnam 928914",Bhimavaram,826499,Premium,cum officiis,Personal Care,"Suresh, Kakar and Bassi",175.34,350.68,35,5895346,4,Et cumque esse atque est error sunt. Repudiandae corrupti ullam et unde non. Id animi ipsa tenetur.,Delivery,Positive,47749,5,0.59,On Time,Traffic,1,0,https://i.postimg.cc/hvmm7GSw/personal-care.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
537115597,23637091,23/09/25 15:26,23/09/25 15:43,23/09/25 15:41,On Time,875.77,Card,35806,8537043559,23/09/25,665753,3,23637091,Adya Sani,"62
Singhal Street
Ambattur 174972",Arrah,382374,Inactive,in dignissimos,Fruits & Vegetables,"Chopra, Johal and Garde",447.07,1341.21,25,3253724,5,Ea molestias animi omnis illo ducimus. Ad laboriosam laudantium et fugit quod sint.,Customer Service,Positive,35806,-2,3.73,On Time,,1,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
8254939618,2122970,29/08/25 6:03,29/08/25 6:19,29/08/25 6:23,On Time,428.87,Card,25273,4003452915,29/08/25,326719,1,2122970,Ikbal Srivastava,"H.No. 379
Prabhakar
Katni-411159",Ramgarh,249693,Premium,fugit rem,Snacks & Munchies,"Bandi, Munshi and Som",428.87,428.87,35,3137734,5,Debitis assumenda illo veritatis. Possimus magni fugiat molestiae. Amet doloremque quia repellat.,Customer Service,Positive,25273,4,2.67,On Time,Traffic,1,0,https://i.postimg.cc/CKP7Ydrp/snacks.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7775022662,844739,19/12/25 14:59,19/12/25 15:14,19/12/25 15:17,On Time,4152.36,Cash,46737,4298283797,19/12/25,314268,1,844739,Warhi Singhal,"H.No. 19, Natarajan Path
Mathura-666279",Akola,706078,Inactive,blanditiis sit,Cold Drinks & Juices,"Chada, Sharaf and Barad",885.68,885.68,30,9852189,5,Quis sunt sapiente deserunt harum.,Delivery,Positive,46737,3,2.35,On Time,Traffic,0,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
476455524,12421747,16/10/25 20:37,16/10/25 20:54,16/10/25 20:51,On Time,1220.38,Wallet,44250,1067173122,16/10/25,518842,2,12421747,Xiti Borah,"H.No. 344, Tripathi Street, Mysore 137334",Vijayawada,254340,New,sapiente rerum,Instant & Frozen Food,"Dhawan, Bakshi and Oza",456.47,912.94,40,7013671,5,Dicta tempora sed delectus numquam quas perspiciatis. Nobis sint praesentium repudiandae rem quis.,Product Quality,Positive,44250,-3,2.42,On Time,,0,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
8847932097,5154681,31/10/25 13:47,31/10/25 14:04,31/10/25 14:12,Slightly Delayed,777.77,Cash,85471,9360964236,31/10/25,880073,3,5154681,Ekansh Ravel,"43
Krishnan Nagar, Visakhapatnam 140679",Solapur,119848,New,ullam optio,Cold Drinks & Juices,Divan Inc,777.77,2333.31,30,9590992,4,Alias cum earum ea odit quia modi. Vel voluptatibus reiciendis quam veritatis nesciunt veritatis.,Product Quality,Neutral,85471,8,1.68,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
8405060082,61539026,15/08/25 7:05,15/08/25 7:25,15/08/25 7:21,On Time,2774.96,Card,82066,8796399449,15/08/25,85285,3,61539026,Garima Shukla,"H.No. 90
Sathe Road, Munger 065085",Hazaribagh,944521,Regular,ipsam enim,Cold Drinks & Juices,Magar Ltd,669.58,2008.74,30,6985761,4,Dolores reprehenderit cupiditate. Corrupti sapiente magni tempora mollitia veritatis corrupti.,App Experience,Positive,82066,-4,4.52,On Time,,2,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
8289945488,68998650,29/05/25 0:39,29/05/25 0:52,29/05/25 1:08,Significantly Delayed,1976.58,Wallet,53562,1708260677,29/05/25,206985,1,68998650,Neelima Sharaf,"15/202, Mani Road
Gulbarga 638310",Nagaon,809531,Inactive,accusantium minus,Personal Care,Divan PLC,615.25,615.25,35,3605206,1,Qui enim natus. Quis alias maiores veritatis assumenda earum. Quia natus sequi voluptatem.,App Experience,Negative,53562,16,1.79,Significantly Delayed,Traffic,0,0,https://i.postimg.cc/hvmm7GSw/personal-care.png,https://i.postimg.cc/15zP0XBY/angry.png,_
1239347575,74526421,09/03/25 21:30,09/03/25 21:43,09/03/25 21:40,On Time,1285.74,Card,46070,9448821418,09/03/25,189655,2,74526421,Gunbir Sridhar,"59/080, Verma Road
Gwalior-044097",Patna,296144,Regular,autem quaerat,Snacks & Munchies,Dugal-Jani,509.2,1018.4,35,604466,5,Iusto cumque nesciunt nulla earum. Repellat mollitia dignissimos occaecati iste error.,Product Quality,Positive,46070,-3,4.99,On Time,,1,1,https://i.postimg.cc/CKP7Ydrp/snacks.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
5002482647,73765409,02/04/25 18:43,02/04/25 19:01,02/04/25 19:16,Slightly Delayed,3634.18,Cash,38126,5255389196,02/04/25,522793,2,73765409,Nikita Sampath,"H.No. 187, Sant Marg
Siwan 712354",Ludhiana,377636,Premium,velit eius,Pet Care,Dutt-Aggarwal,568.28,1136.56,35,3115732,4,Similique dolor similique enim. Ex dolorum error sed.,Product Quality,Neutral,38126,15,4.81,Slightly Delayed,Traffic,2,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
160974002,97113460,10/02/25 4:36,10/02/25 4:56,10/02/25 5:02,Slightly Delayed,3504.35,Card,68057,9790941933,10/02/25,607426,1,97113460,Arya Pathak,"42
Borde Marg, Tirunelveli 365686",Deoghar,76742,Inactive,eos voluptatum,Grocery & Staples,Agrawal Group,306.67,306.67,15,1283624,3,Dicta iure nulla sapiente praesentium iure. Accusamus temporibus quasi eveniet fuga illum eveniet.,Customer Service,Neutral,68057,6,1.67,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/d02zccny/confused.png,___
6444604738,43214235,20/10/25 13:11,20/10/25 13:22,20/10/25 13:37,Slightly Delayed,1617.98,UPI,84947,1284120878,20/10/25,46310,2,43214235,Qasim Gokhale,"52/088, Acharya Nagar
Sirsa-691854",Tumkur,109962,Premium,optio vitae,Baby Care,Sheth-Kapadia,558.24,1116.48,30,6008782,4,Dicta veritatis quod quis nihil. Autem quaerat optio omnis eligendi.,Delivery,Neutral,84947,15,3.6,Slightly Delayed,Traffic,1,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
8197485456,85907129,11/07/25 10:07,11/07/25 10:25,11/07/25 10:34,Slightly Delayed,1194.34,Wallet,81221,8503363450,11/07/25,258210,2,85907129,Kavya Pandey,"H.No. 503, Wali Zila
Bulandshahr-608446",Rewa,886110,Regular,ut alias,Fruits & Vegetables,Chahal LLC,556.48,1112.96,25,5720140,3,Doloribus ut fugiat impedit consequuntur reiciendis. Nesciunt corporis alias provident.,Customer Service,Neutral,81221,9,4.85,Slightly Delayed,Traffic,2,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/d02zccny/confused.png,___
7849034877,3035611,27/08/25 16:55,27/08/25 17:09,27/08/25 17:08,On Time,2880.62,Cash,82591,2700697700,27/08/25,227250,3,3035611,Reyansh Munshi,"64/44, Bhat Circle
Suryapet 247896",Bhiwani,678623,New,aperiam explicabo,Household Care,"Sampath, Guha and Gera",973.53,2920.59,25,8775071,5,Vitae illum ut ullam odio fuga. Nulla facere natus culpa.,Customer Service,Positive,82591,-1,3.18,On Time,,2,0,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
2221925351,45835084,09/03/25 19:51,09/03/25 20:07,09/03/25 20:21,Slightly Delayed,1228.02,Cash,82334,4601185905,09/03/25,402306,2,45835084,Arunima Swamy,"332, Dixit Ganj
Kulti 028434",Giridih,989804,Inactive,voluptates perferendis,Cold Drinks & Juices,Koshy LLC,199.87,399.74,30,643792,3,Officiis quia quia saepe atque dolorem quisquam. Consectetur aperiam commodi veniam.,App Experience,Neutral,82334,14,0.63,Slightly Delayed,Traffic,2,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/d02zccny/confused.png,___
3884394431,18688148,15/10/25 20:49,15/10/25 21:04,15/10/25 21:18,Slightly Delayed,2767.02,Cash,21071,9860122448,15/10/25,330274,1,18688148,Sanya Kurian,"219, Bera Chowk
Gorakhpur 790509",Bijapur,685015,Premium,fugiat magnam,Fruits & Vegetables,Oommen-Wali,705.02,705.02,25,7361365,4,Enim sequi saepe. Nihil ullam tenetur a deleniti eos.,App Experience,Neutral,21071,14,1.62,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
7830935665,90452495,20/10/25 22:59,20/10/25 23:10,20/10/25 23:09,On Time,3712.26,UPI,6268,9156519984,20/10/25,469199,2,90452495,Unni Gupta,"084, Khalsa Path, Nashik 098998",Vellore,548164,Premium,eveniet saepe,Pet Care,Shroff-Krishna,650.95,1301.9,35,4745257,5,Recusandae commodi unde id ducimus magnam. Quo accusantium rem blanditiis ipsa eum at quidem.,Customer Service,Positive,6268,-1,4.99,On Time,,1,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
6682877679,66886240,09/03/25 9:11,09/03/25 9:29,09/03/25 9:25,On Time,3806.75,Cash,29198,6822226354,09/03/25,812713,3,66886240,Harrison Hayre,"08/06, Srinivasan Street
Arrah-901165",Chandrapur,110631,Regular,distinctio natus,Cold Drinks & Juices,Lad-Bava,817.61,2452.83,30,2457583,5,Illo accusamus repellat dignissimos soluta. Quod culpa asperiores.,Product Quality,Positive,29198,-4,0.99,On Time,,0,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
602994727,77284779,14/12/25 7:48,14/12/25 7:59,14/12/25 8:04,On Time,185.39,Card,8812,798095225,14/12/25,124129,1,77284779,Om Chahal,"81, Narula Road, Delhi 134411",Ongole,560098,Regular,eaque cupiditate,Baby Care,Johal Group,185.39,185.39,30,8790228,4,Itaque eos ratione temporibus eveniet a. Quibusdam velit repudiandae cumque placeat.,Product Quality,Positive,8812,5,1.91,On Time,Traffic,0,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
6374043554,59065003,16/07/25 1:41,16/07/25 1:57,16/07/25 1:58,On Time,817.61,Cash,97606,500289093,16/07/25,812713,1,59065003,Rajeshri Doctor,"25, Agrawal Chowk
Motihari 715208",Mira-Bhayandar,172104,Premium,distinctio natus,Cold Drinks & Juices,Lad-Bava,817.61,817.61,30,3101945,5,Unde deserunt quae velit. Quia qui nobis odio. Occaecati qui saepe.,Delivery,Positive,97606,1,4.84,On Time,Traffic,0,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7477650865,96910944,09/09/25 3:33,09/09/25 3:44,09/09/25 3:39,On Time,966.25,Card,85052,6598559955,09/09/25,872149,2,96910944,Joshua Mistry,"205
Virk Nagar, Bhiwani 261054",Bally,763913,New,corporis nesciunt,Pharmacy,Badami Group,22.6,45.2,20,3766405,5,Fuga autem voluptate.,Customer Service,Positive,85052,-5,4.65,On Time,,2,1,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
583091880,35814502,18/08/25 16:25,18/08/25 16:39,18/08/25 16:53,Slightly Delayed,1834.54,Wallet,68679,8280628051,18/08/25,148434,3,35814502,Samuel Chaudhuri,"H.No. 003
Murthy Marg, Maheshtala 382151",Nagercoil,768071,Inactive,quod accusamus,Baby Care,Sahni Inc,132.28,396.84,30,4516011,4,Quaerat quae enim eligendi incidunt suscipit rerum. Doloribus et rem maiores.,App Experience,Neutral,68679,14,3.44,Slightly Delayed,Traffic,2,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
6656691242,19554291,25/12/25 5:02,25/12/25 5:19,25/12/25 5:19,On Time,2446.99,Wallet,56088,1817897344,25/12/25,367746,2,19554291,Tanveer Bir,"49/028, Solanki Road
Hazaribagh-864395",Anantapur,899051,Premium,ut cum,Dairy & Breakfast,Iyengar Group,139.75,279.5,20,232083,5,Veritatis possimus dolor. Non esse accusantium temporibus officia unde iure.,Product Quality,Positive,56088,0,1.14,On Time,,0,1,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7111927876,21707504,02/06/25 4:30,02/06/25 4:46,02/06/25 4:44,On Time,1517.65,Cash,80421,400923058,02/06/25,513638,1,21707504,Anmol Subramanian,"H.No. 551
Mukherjee Circle, Shivpuri-412266",Farrukhabad,108955,Regular,asperiores officiis,Household Care,Chaudhari Group,590.8,590.8,25,1991494,5,Ex vitae dolore deserunt corrupti. Animi facere saepe quisquam.,Product Quality,Positive,80421,-2,1.42,On Time,,1,0,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
2098674531,66248132,26/06/25 3:48,26/06/25 4:04,26/06/25 4:02,On Time,2826.16,Cash,58117,6636071937,26/06/25,869164,2,66248132,Bhavya Chopra,"77
Menon Ganj, Secunderabad 008157",Satara,59539,Inactive,amet tempore,Dairy & Breakfast,Aggarwal-Verma,477.36,954.72,20,9747595,4,Possimus tempora est esse cupiditate. Et iusto amet placeat.,Customer Service,Positive,58117,-2,1.39,On Time,,2,1,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
499109332,6340390,05/08/25 9:57,05/08/25 10:08,05/08/25 10:04,On Time,2080.55,UPI,48863,4667713955,05/08/25,480116,2,6340390,Harsh Rao,"H.No. 119
Ranganathan Path, Bahraich-767711",Chandrapur,894820,Inactive,praesentium totam,Dairy & Breakfast,"Agarwal, Rana and Raman",112.86,225.72,20,6198407,5,Et cum corporis placeat.,App Experience,Positive,48863,-4,4.35,On Time,,1,1,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
1253234780,65851382,17/12/25 0:31,17/12/25 0:42,17/12/25 0:40,On Time,3965.48,Wallet,79505,844605645,17/12/25,512780,1,65851382,Xiti Vyas,"35/94, Bansal Marg
Bettiah 381746",Jamnagar,88384,Premium,quaerat architecto,Baby Care,Naik Inc,287.05,287.05,30,5234272,4,Animi libero nemo delectus vel. Quos nostrum delectus at consequuntur sed incidunt excepturi.,Delivery,Positive,79505,-2,2.9,On Time,,1,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
4943195263,57295545,24/11/25 11:56,24/11/25 12:14,24/11/25 12:10,On Time,5083.87,Card,61379,8579032966,24/11/25,687682,3,57295545,Utkarsh Tiwari,"H.No. 34
Zacharia Nagar
Sangli-Miraj & Kupwad-400901",Giridih,278548,New,dolores quia,Grocery & Staples,Ben LLC,497.09,1491.27,15,1196461,5,Quasi quae molestias neque aliquid sed expedita. Ab repellendus vitae ipsa quis.,App Experience,Positive,61379,-4,2.42,On Time,,1,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7709130381,22120101,05/09/25 16:14,05/09/25 16:26,05/09/25 16:45,Significantly Delayed,652.23,Cash,62548,4504969423,05/09/25,886316,1,22120101,Frederick Bansal,"115
Yogi, Kamarhati 795384",Bhiwani,366656,New,sapiente atque,Grocery & Staples,"Radhakrishnan, Luthra and Apte",652.23,652.23,15,9845783,3,"Molestiae quae laudantium molestiae eius esse nihil.
Nemo occaecati beatae sunt a. Nisi qui quae.",Product Quality,Negative,62548,19,3.55,Significantly Delayed,Traffic,0,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/d02zccny/confused.png,___
4049910379,33211005,20/06/25 11:50,20/06/25 12:05,20/06/25 12:05,On Time,1932.94,Card,30870,4367535387,20/06/25,776786,3,33211005,Waida Trivedi,"353
Kala Marg
Gudivada-856564",Bhopal,751491,New,soluta officia,Cold Drinks & Juices,Radhakrishnan-Kumer,144.34,433.02,30,9724451,5,Cumque laudantium atque id delectus ipsam. Molestias neque esse similique eos eum.,Delivery,Positive,30870,0,1.97,On Time,,2,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
